transaction_id,supplier_id,supplier_category,invoice_number,po_number,invoice_date,payment_date,payment_terms_days,po_amount,invoice_amount,paid_amount,invoice_currency,payment_currency,bank_account,bank_changed_recently,anomaly_type,amount_usd,is_anomaly
TXN-0000240,SUP-0019,Aircraft Components,INV-302-2026-000240,PO-2025-000240,2025-05-26,2025-08-19,90,44568.39,33378.79,33378.79,EUR,EUR,BANK-67134797,False,normal,36382.88,0
TXN-0000257,SUP-0102,Facilities,INV-325-2026-000257,PO-2026-000257,2025-05-26,2025-06-16,30,10066.11,8071.48,8071.48,AED,AED,BANK-27979808,False,normal,2197.86,0
TXN-0000847,SUP-0068,Aircraft Components,INV-336-2026-000847,PO-2026-000847,2025-05-26,2025-07-31,60,10821.62,10723.94,10723.94,USD,USD,BANK-26134147,False,normal,10723.94,0
TXN-0000913,SUP-0005,Facilities,INV-233-2026-000913,PO-2026-000913,2025-05-26,2025-08-29,90,6025.15,5108.02,5108.02,USD,USD,BANK-97763977,False,normal,5108.02,0
TXN-0001111,SUP-0106,Ground Services,INV-624-2026-001111,PO-2026-001111,2025-05-26,2025-08-25,90,2809.99,2491.04,2491.04,AED,AED,BANK-74386640,False,normal,678.31,0
TXN-0001231,SUP-0104,Aircraft Components,INV-872-2026-001231,PO-2026-001231,2025-05-26,2025-07-04,30,57851.71,54295.09,54295.09,GBP,GBP,BANK-82371206,False,normal,68954.76,0
TXN-0001575,SUP-0144,Information Technology,INV-331-2026-001575,PO-2026-001575,2025-05-26,2025-06-25,30,16204.17,13904.53,13904.53,AED,AED,BANK-63643829,False,normal,3786.2,0
TXN-0001971,SUP-0135,Aircraft Components,INV-826-2026-001971,PO-2026-001971,2025-05-26,2025-06-27,30,21517.2,17719.05,17719.05,AED,AED,BANK-85671420,False,normal,4824.9,0
TXN-0002077,SUP-0107,Ground Services,INV-721-2026-002077,PO-2026-002077,2025-05-26,2025-07-22,45,9631.53,7139.75,7139.75,USD,USD,BANK-17594929,False,normal,7139.75,0
TXN-0005234,SUP-0074,Professional Services,INV-507-2026-005234,PO-2025-005234,2025-05-26,2025-06-24,30,10571.29,9893.35,9893.35,USD,USD,BANK-27679119,False,normal,9893.35,0
TXN-0000639,SUP-0135,Information Technology,INV-946-2026-000639,PO-2026-000639,2025-05-27,2025-06-17,30,16381.02,13584.67,13584.67,AED,AED,BANK-85671420,False,normal,3699.11,0
TXN-0001009,SUP-0066,Information Technology,INV-429-2026-001009,PO-2026-001009,2025-05-27,2025-07-25,60,13173.55,11951.19,11951.19,AED,AED,BANK-23795588,False,normal,3254.31,0
TXN-0002375,SUP-0031,Aircraft Components,INV-955-2026-002375,PO-2026-002375,2025-05-27,2025-06-26,30,17036.27,15567.23,15567.23,EUR,EUR,BANK-36891816,False,normal,16968.28,0
TXN-0002849,SUP-0012,Information Technology,INV-531-2026-002849,PO-2026-002849,2025-05-27,2025-07-04,45,9511.79,7202.04,7202.04,GBP,GBP,BANK-37895989,False,normal,9146.59,0
TXN-0004311,SUP-0081,Information Technology,INV-923-2026-004311,PO-2026-004311,2025-05-27,2025-07-18,45,93446.87,73141.96,73141.96,AED,AED,BANK-54937628,False,normal,19916.56,0
TXN-0004678,SUP-0134,Professional Services,INV-229-2026-004678,PO-2025-004678,2025-05-27,2025-08-21,90,3515.36,2929.94,2929.94,USD,USD,BANK-67057759,False,normal,2929.94,0
TXN-0005403,SUP-0107,Information Technology,INV-168-2026-005403,PO-2026-005403,2025-05-27,2025-06-16,30,3990.57,3383.36,3383.36,USD,USD,BANK-17594929,False,normal,3383.36,0
TXN-0005461,SUP-0042,Ground Services,INV-432-2026-005461,PO-2026-005461,2025-05-27,2025-06-15,30,2832.56,2460.23,2460.23,EUR,EUR,BANK-20438281,False,normal,2681.65,0
TXN-0000036,SUP-0024,Maintenance,INV-419-2026-000036,PO-2025-000036,2025-05-28,2025-07-24,60,4912.36,3639.74,3639.74,EUR,EUR,BANK-33036857,False,normal,3967.32,0
TXN-0000186,SUP-0099,Information Technology,INV-394-2026-000186,PO-2025-000186,2025-05-28,2025-07-25,60,7186.32,5471.88,5471.88,USD,USD,BANK-78956930,False,normal,5471.88,0
TXN-0000415,SUP-0001,Aircraft Components,INV-321-2026-000415,PO-2026-000415,2025-05-28,2025-07-08,45,18659.96,15831.97,15831.97,EUR,EUR,BANK-38861149,False,normal,17256.85,0
TXN-0001591,SUP-0075,Ground Services,INV-863-2026-001591,PO-2026-001591,2025-05-28,2025-06-21,30,325737.1,313171.63,313171.63,USD,USD,BANK-35245775,False,normal,313171.63,0
TXN-0001640,SUP-0041,Professional Services,INV-716-2026-001640,PO-2025-001640,2025-05-28,2025-07-13,45,13178.84,9944.34,9944.34,USD,USD,BANK-90410196,False,normal,9944.34,0
TXN-0002590,SUP-0120,Aircraft Components,INV-554-2026-002590,PO-2025-002590,2025-05-28,2025-07-13,45,14378.27,13848.98,13848.98,AED,AED,BANK-53972563,False,normal,3771.08,0
TXN-0004426,SUP-0087,Ground Services,INV-845-2026-004426,PO-2025-004426,2025-05-28,2025-07-30,60,2422.52,2099.54,2099.54,AED,AED,BANK-25685067,False,normal,571.7,0
TXN-0005397,SUP-0134,Professional Services,INV-992-2026-005397,PO-2026-005397,2025-05-28,2025-06-27,30,5786.79,4354.85,4354.85,USD,USD,BANK-67057759,False,normal,4354.85,0
TXN-0005598,SUP-0148,Facilities,INV-724-2026-005598,PO-2025-005598,2025-05-28,2025-08-12,60,1894.85,1584.19,1584.19,AED,AED,BANK-48887190,False,normal,431.37,0
TXN-0000823,SUP-0067,Information Technology,INV-699-2026-000823,PO-2026-000823,2025-05-29,2025-07-10,45,53705.34,44074.11,44074.11,AED,AED,BANK-77206550,False,normal,12001.38,0
TXN-0001806,SUP-0052,Professional Services,INV-403-2026-001806,PO-2025-001806,2025-05-29,2025-06-21,30,16185.95,14039.16,14039.16,USD,USD,BANK-89766631,False,normal,14039.16,0
TXN-0002169,SUP-0137,Facilities,INV-531-2026-002169,PO-2026-002169,2025-05-29,2025-07-09,45,7928.19,7096.47,7096.47,GBP,GBP,NEW-60909487,True,bank_change,9012.52,1
TXN-0002193,SUP-0093,Aircraft Components,INV-602-2026-002193,PO-2026-002193,2025-05-29,2025-06-30,30,12327.1,11400.52,11400.52,USD,USD,BANK-97237891,False,normal,11400.52,0
TXN-0003182,SUP-0029,Aircraft Components,INV-946-2026-003182,PO-2025-003182,2025-05-29,2025-06-05,30,5999.37,4530.84,4530.84,USD,USD,BANK-57984114,False,normal,4530.84,0
TXN-0003311,SUP-0110,Maintenance,INV-769-2026-003311,PO-2026-003311,2025-05-29,2025-08-13,90,27157.91,22840.45,22840.45,EUR,EUR,BANK-21795197,False,normal,24896.09,0
TXN-0003614,SUP-0054,Facilities,INV-253-2026-003614,PO-2025-003614,2025-05-29,2025-07-24,60,17665.26,17584.74,17584.74,AED,AED,BANK-77211064,False,normal,4788.32,0
TXN-0003663,SUP-0139,Aircraft Components,INV-574-2026-003663,PO-2026-003663,2025-05-29,2025-07-06,45,24132.66,19702.36,26647.17,EUR,EUR,BANK-77394363,False,overpayment,29045.42,1
TXN-0000116,SUP-0125,Maintenance,INV-306-2026-000116,PO-2025-000116,2025-05-30,2025-07-10,45,56452.65,65028.29,65028.29,USD,USD,BANK-56892046,False,invoice_above_po,65028.29,1
TXN-0000477,SUP-0135,Information Technology,INV-656-2026-000477,PO-2026-000477,2025-05-30,2025-07-24,60,14760.89,12865.91,12865.91,AED,AED,BANK-85671420,False,normal,3503.39,0
TXN-0000559,SUP-0114,Information Technology,INV-950-2026-000559,PO-2026-000559,2025-05-30,2025-07-04,30,26676.01,26041.25,26041.25,AED,AED,BANK-93480628,False,normal,7091.03,0
TXN-0001799,SUP-0109,Maintenance,INV-695-2026-001799,PO-2026-001799,2025-05-30,2025-08-05,90,1524.62,1137.06,1137.06,USD,USD,BANK-84335845,False,normal,1137.06,0
TXN-0005297,SUP-0142,Aircraft Components,INV-637-2026-005297,PO-2026-005297,2025-05-30,2025-07-31,60,17393.07,16187.92,16187.92,AED,AED,BANK-96960871,False,normal,4407.97,0
TXN-0005509,SUP-0022,Professional Services,INV-351-2026-005509,PO-2026-005509,2025-05-30,2025-09-07,90,8752.05,7092.74,7092.74,USD,USD,BANK-56355141,False,normal,7092.74,0
TXN-0000038,SUP-0132,Aircraft Components,INV-420-2026-000038,PO-2025-000038,2025-05-31,2025-06-16,45,5681.55,5154.8,5154.8,GBP,GBP,BANK-59967823,False,normal,6546.6,0
TXN-0001055,SUP-0077,Ground Services,INV-522-2026-001055,PO-2026-001055,2025-05-31,2025-07-07,30,27677.01,25611.66,25611.66,USD,USD,BANK-99822506,False,normal,25611.66,0
TXN-0001436,SUP-0086,Facilities,INV-998-2026-001436,PO-2025-001436,2025-05-31,2025-07-01,30,7037.97,5899.08,5899.08,USD,USD,BANK-11254265,False,normal,5899.08,0
TXN-0001588,SUP-0055,Information Technology,INV-438-2026-001588,PO-2025-001588,2025-05-31,2025-06-25,30,6177.61,4668.91,4668.91,AED,AED,BANK-44199230,False,normal,1271.34,0
TXN-0002056,SUP-0156,Professional Services,INV-766-2026-002056,PO-2025-002056,2025-05-31,2025-07-29,60,125504.19,111547.35,111547.35,AED,AED,BANK-35913857,False,normal,30374.34,0
TXN-0002473,SUP-0083,Aircraft Components,INV-185-2026-002473,PO-2026-002473,2025-05-31,2025-06-30,30,30471.86,25603.47,25603.47,EUR,EUR,BANK-49032895,False,normal,27907.78,0
TXN-0003145,SUP-0075,Ground Services,INV-793-2026-003145,PO-2026-003145,2025-05-31,2025-07-21,45,8444.53,6502.01,6502.01,USD,USD,BANK-35245775,False,normal,6502.01,0
TXN-0004158,SUP-0011,Maintenance,INV-593-2026-004158,PO-2025-004158,2025-05-31,2025-06-25,30,7785.52,6440.23,6440.23,USD,USD,BANK-43383005,False,normal,6440.23,0
TXN-0004297,SUP-0055,Information Technology,INV-779-2026-004297,PO-2026-004297,2025-05-31,2025-07-12,45,6430.84,6121.0,6121.0,AED,AED,BANK-44199230,False,normal,1666.75,0
TXN-0004666,SUP-0100,Ground Services,INV-284-2026-004666,PO-2025-004666,2025-05-31,2025-07-22,60,7977.18,6749.17,6749.17,GBP,GBP,BANK-62300494,False,normal,8571.45,0
TXN-0000318,SUP-0147,Maintenance,INV-901-2026-000318,PO-2025-000318,2025-06-01,2025-07-04,45,35039.84,29740.86,29740.86,USD,USD,BANK-82392481,False,normal,29740.86,0
TXN-0000389,SUP-0112,Facilities,INV-876-2026-000389,PO-2026-000389,2025-06-01,2025-07-08,45,40777.05,40179.6,40179.6,USD,USD,BANK-21137842,False,normal,40179.6,0
TXN-0000578,SUP-0113,Maintenance,INV-622-2026-000578,PO-2025-000578,2025-06-01,2025-07-22,45,5074.5,4895.24,4895.24,USD,USD,BANK-61055398,False,normal,4895.24,0
TXN-0000688,SUP-0029,Facilities,INV-343-2026-000688,PO-2025-000688,2025-06-01,2025-07-02,30,8846.98,7389.33,7389.33,USD,USD,BANK-57984114,False,normal,7389.33,0
TXN-0001109,SUP-0113,Information Technology,INV-709-2026-001109,PO-2026-001109,2025-06-01,2025-08-05,45,11254.45,11146.81,11146.81,USD,USD,BANK-61055398,False,normal,11146.81,0
TXN-0002122,SUP-0042,Professional Services,INV-807-2026-002122,PO-2025-002122,2025-06-01,2025-08-11,60,8221.65,7452.66,7452.66,EUR,EUR,BANK-20438281,False,normal,8123.4,0
TXN-0002676,SUP-0143,Aircraft Components,INV-394-2026-002676,PO-2025-002676,2025-06-01,2025-07-13,30,3033.1,2635.06,2635.06,GBP,GBP,BANK-24937333,False,normal,3346.53,0
TXN-0002731,SUP-0001,Maintenance,INV-341-2026-002731,PO-2026-002731,2025-06-01,2025-06-19,30,3030.3,2772.78,2772.78,EUR,EUR,BANK-38861149,False,normal,3022.33,0
TXN-0004119,SUP-0034,Information Technology,INV-262-2026-004119,PO-2026-004119,2025-06-01,2025-07-06,45,3902.11,2847.76,2847.76,USD,USD,BANK-99313799,False,normal,2847.76,0
TXN-0004842,SUP-0040,Maintenance,INV-167-2026-004842,PO-2025-004842,2025-06-01,2025-08-01,60,5896.78,5835.12,5835.12,AED,AED,BANK-30107614,False,normal,1588.9,0
TXN-0000972,SUP-0073,Information Technology,INV-350-2026-000972,PO-2025-000972,2025-06-02,2025-08-15,90,90593.67,69614.79,69614.79,EUR,EUR,BANK-14030635,False,normal,75880.12,0
TXN-0001358,SUP-0136,Professional Services,INV-674-2026-001358,PO-2025-001358,2025-06-02,2025-07-23,45,4017.44,3740.38,3740.38,USD,USD,BANK-19530766,False,normal,3740.38,0
TXN-0001606,SUP-0053,Information Technology,INV-183-2026-001606,PO-2025-001606,2025-06-02,2025-07-03,30,5085.1,4641.56,4641.56,EUR,EUR,BANK-76295561,False,normal,5059.3,0
TXN-0002843,SUP-0063,Maintenance,INV-522-2026-002843,PO-2026-002843,2025-06-02,2025-06-24,45,9431.4,7384.4,7384.4,AED,AED,BANK-16087857,False,normal,2010.77,0
TXN-0003081,SUP-0068,Aircraft Components,INV-750-2026-003081,PO-2026-003081,2025-06-02,2025-08-23,90,2265.01,1693.2,1693.2,USD,USD,BANK-26134147,False,normal,1693.2,0
TXN-0003580,SUP-0056,Information Technology,INV-392-2026-003580,PO-2025-003580,2025-06-02,2025-07-28,45,9819.18,8940.8,8940.8,EUR,EUR,BANK-33621446,False,normal,9745.47,0
TXN-0003691,SUP-0049,Aircraft Components,INV-849-2026-003691,PO-2026-003691,2025-06-02,2025-07-27,45,7122.24,6871.91,6871.91,AED,AED,BANK-69549513,False,normal,1871.22,0
TXN-0004364,SUP-0145,Information Technology,INV-517-2026-004364,PO-2025-004364,2025-06-02,2025-07-03,30,2322.14,2019.0,2019.0,AED,AED,BANK-26332140,False,normal,549.77,0
TXN-0004978,SUP-0048,Maintenance,INV-661-2026-004978,PO-2025-004978,2025-06-02,2025-07-30,60,4835.52,4771.28,4771.28,USD,USD,BANK-40202528,False,normal,4771.28,0
TXN-0000459,SUP-0021,Aircraft Components,INV-737-2026-000459,PO-2026-000459,2025-06-03,2025-07-15,45,1480.31,1208.22,1208.22,EUR,EUR,BANK-65967398,False,normal,1316.96,0
TXN-0001563,SUP-0121,Professional Services,INV-537-2026-001563,PO-2026-001563,2025-06-03,2025-07-11,45,7875.83,6140.15,6140.15,AED,AED,BANK-55753531,False,normal,1671.96,0
TXN-0001829,SUP-0037,Ground Services,INV-134-2026-001829,PO-2026-001829,2025-06-03,2025-08-10,60,4323.6,3749.65,3749.65,USD,USD,BANK-18183594,False,normal,3749.65,0
TXN-0002588,SUP-0126,Aircraft Components,INV-337-2026-002588,PO-2025-002588,2025-06-03,2025-08-04,60,152896.99,110999.69,110999.69,AED,GBP,BANK-35780160,False,currency_mismatch,140969.61,1
TXN-0002758,SUP-0084,Ground Services,INV-638-2026-002758,PO-2025-002758,2025-06-03,2025-08-15,60,5097.21,4043.88,4043.88,USD,USD,BANK-22950775,False,normal,4043.88,0
TXN-0002926,SUP-0158,Professional Services,INV-313-2026-002926,PO-2025-002926,2025-06-03,2025-07-31,60,27259.65,21321.18,21321.18,AED,AED,BANK-32546185,False,normal,5805.76,0
TXN-0002933,SUP-0016,Professional Services,INV-315-2026-002933,PO-2026-002933,2025-06-03,2025-07-08,30,16594.2,15294.67,15294.67,USD,USD,BANK-96689067,False,normal,15294.67,0
TXN-0002973,SUP-0135,Aircraft Components,INV-633-2026-002973,PO-2026-002973,2025-06-03,2025-08-07,60,8983.66,7900.31,7900.31,AED,AED,BANK-85671420,False,normal,2151.25,0
TXN-0003291,SUP-0086,Professional Services,INV-542-2026-003291,PO-2026-003291,2025-06-03,2025-08-09,60,10293.7,8669.33,8669.33,USD,USD,BANK-11254265,False,normal,8669.33,0
TXN-0005286,SUP-0036,Information Technology,INV-950-2026-005286,PO-2025-005286,2025-06-03,2025-07-19,60,21349.02,17725.38,17725.38,USD,USD,BANK-90250953,False,normal,17725.38,0
TXN-0002310,SUP-0147,Ground Services,INV-570-2026-002310,PO-2025-002310,2025-06-04,2025-06-27,30,17758.06,13308.05,13308.05,USD,USD,BANK-82392481,False,normal,13308.05,0
TXN-0003699,SUP-0009,Aircraft Components,INV-933-2026-003699,PO-2026-003699,2025-06-04,2025-07-06,30,6021.52,4545.08,4545.08,USD,USD,BANK-59936721,False,normal,4545.08,0
TXN-0004802,SUP-0139,Maintenance,INV-149-2026-004802,PO-2025-004802,2025-06-04,2025-07-09,30,7026.9,6731.94,6731.94,EUR,EUR,BANK-77394363,False,normal,7337.81,0
TXN-0004943,SUP-0005,Facilities,INV-147-2026-004943,PO-2026-004943,2025-06-04,2025-06-29,30,12945.32,11636.09,11636.09,USD,USD,BANK-97763977,False,normal,11636.09,0
TXN-0005242,SUP-0017,Aircraft Components,INV-760-2026-005242,PO-2025-005242,2025-06-04,2025-07-25,60,23736.01,21977.24,21977.24,AED,AED,BANK-38542500,False,normal,5984.4,0
TXN-0000786,SUP-0018,Ground Services,INV-355-2026-000786,PO-2025-000786,2025-06-05,2025-07-21,45,4850.48,4595.3,4595.3,USD,USD,BANK-95760944,False,normal,4595.3,0
TXN-0001665,SUP-0053,Aircraft Components,INV-339-2026-001665,PO-2026-001665,2025-06-05,2025-08-06,60,16639.22,15850.29,15850.29,EUR,EUR,BANK-76295561,False,normal,17276.82,0
TXN-0001943,SUP-0121,Ground Services,INV-496-2026-001943,PO-2026-001943,2025-06-05,2025-06-30,30,5595.15,5283.64,5283.64,AED,AED,BANK-55753531,False,normal,1438.74,0
TXN-0002822,SUP-0135,Information Technology,INV-656-2026-000477,PO-2026-000477,2025-06-05,2025-08-04,60,14760.89,12865.91,12865.91,AED,AED,BANK-85671420,False,exact_duplicate,3503.39,1
TXN-0003755,SUP-0054,Information Technology,INV-754-2026-003755,PO-2026-003755,2025-06-05,2025-07-23,30,5392.42,4005.09,4005.09,AED,AED,BANK-77211064,False,normal,1090.59,0
TXN-0004605,SUP-0142,Maintenance,INV-276-2026-004605,PO-2026-004605,2025-06-05,2025-08-18,60,19632.42,17258.02,17258.02,AED,AED,BANK-96960871,False,normal,4699.36,0
TXN-0004742,SUP-0124,Facilities,INV-844-2026-004742,PO-2025-004742,2025-06-05,2025-07-08,30,23656.08,20160.48,20160.48,USD,USD,BANK-96006092,False,normal,20160.48,0
TXN-0004851,SUP-0119,Maintenance,INV-281-2026-004851,PO-2026-004851,2025-06-05,2025-07-28,45,13057.7,12958.47,12958.47,USD,USD,BANK-21899503,False,normal,12958.47,0
TXN-0004977,SUP-0114,Aircraft Components,INV-109-2026-004977,PO-2026-004977,2025-06-05,2025-08-30,90,13543.72,11958.05,17469.88,AED,AED,BANK-93480628,False,overpayment,4757.05,1
TXN-0005474,SUP-0141,Aircraft Components,INV-874-2026-005474,PO-2025-005474,2025-06-05,2025-07-03,30,5435.21,4979.66,4979.66,AED,AED,BANK-10585992,False,normal,1355.96,0
TXN-0001031,SUP-0078,Aircraft Components,INV-727-2026-001031,PO-2026-001031,2025-06-06,2025-08-01,45,8714.94,6508.57,6508.57,AED,AED,BANK-79966434,False,normal,1772.28,0
TXN-0002082,SUP-0102,Aircraft Components,INV-336-2026-002082,PO-2025-002082,2025-06-06,2025-07-15,30,7401.66,6674.58,6674.58,AED,AED,BANK-27979808,False,normal,1817.49,0
TXN-0002195,SUP-0019,Information Technology,INV-584-2026-002195,PO-2026-002195,2025-06-06,2025-08-03,60,5740.29,4622.59,4622.59,EUR,EUR,BANK-67134797,False,normal,5038.62,0
TXN-0002299,SUP-0146,Professional Services,INV-593-2026-002299,PO-2026-002299,2025-06-06,2025-07-26,45,14458.39,11834.09,11834.09,USD,USD,BANK-76449297,False,normal,11834.09,0
TXN-0002951,SUP-0048,Information Technology,INV-141-2026-002951,PO-2026-002951,2025-06-06,2025-08-01,60,15477.62,12366.17,12366.17,USD,USD,BANK-40202528,False,normal,12366.17,0
TXN-0003027,SUP-0021,Facilities,INV-816-2026-003027,PO-2026-003027,2025-06-06,2025-06-26,30,4874.43,4573.15,4573.15,EUR,EUR,BANK-65967398,False,normal,4984.73,0
TXN-0004571,SUP-0152,Maintenance,INV-502-2026-004571,PO-2026-004571,2025-06-06,2025-07-29,45,25203.2,25128.61,25128.61,EUR,EUR,BANK-86228158,False,normal,27390.18,0
TXN-0000157,SUP-0137,Professional Services,INV-217-2026-000157,PO-2026-000157,2025-06-07,2025-08-08,60,7135.54,6863.43,6863.43,GBP,GBP,BANK-75099036,False,normal,8716.56,0
TXN-0000673,SUP-0062,Professional Services,INV-106-2026-000673,PO-2026-000673,2025-06-07,2025-07-06,30,5258.6,4572.51,4572.51,AED,AED,BANK-21048213,False,normal,1245.09,0
TXN-0001098,SUP-0067,Information Technology,INV-431-2026-001098,PO-2025-001098,2025-06-07,2025-07-18,45,1248.77,1203.83,1203.83,AED,AED,BANK-77206550,False,normal,327.8,0
TXN-0001807,SUP-0038,Aircraft Components,INV-622-2026-001807,PO-2026-001807,2025-06-07,2025-08-06,60,6944.37,5223.49,5223.49,AED,AED,BANK-86107842,False,normal,1422.36,0
TXN-0002242,SUP-0007,Aircraft Components,INV-177-2026-002242,PO-2025-002242,2025-06-07,2025-06-07,30,25197.18,21904.15,21904.15,EUR,EUR,BANK-31280989,False,rapid_payment,23875.52,1
TXN-0002549,SUP-0016,Ground Services,INV-954-2026-002549,PO-2026-002549,2025-06-07,2025-07-12,45,10355.35,9635.84,9635.84,USD,USD,NEW-14514490,True,bank_change,9635.84,1
TXN-0002586,SUP-0077,Maintenance,INV-581-2026-002586,PO-2025-002586,2025-06-07,2025-08-06,60,18404.3,18019.39,18019.39,USD,USD,BANK-99822506,False,normal,18019.39,0
TXN-0002696,SUP-0032,Maintenance,INV-166-2026-002696,PO-2025-002696,2025-06-07,2025-08-16,60,44463.63,36976.62,36976.62,GBP,GBP,BANK-49158734,False,normal,46960.31,0
TXN-0002967,SUP-0073,Professional Services,INV-691-2026-002967,PO-2026-002967,2025-06-07,2025-07-04,30,8600.66,6614.66,6614.66,EUR,EUR,BANK-14030635,False,normal,7209.98,0
TXN-0003019,SUP-0003,Aircraft Components,INV-187-2026-003019,PO-2026-003019,2025-06-07,2025-08-15,45,12076.96,11190.18,11190.18,EUR,EUR,BANK-65317853,False,normal,12197.3,0
TXN-0003250,SUP-0033,Facilities,INV-248-2026-003250,PO-2025-003250,2025-06-07,2025-07-12,30,213124.33,158109.11,158109.11,USD,USD,BANK-97243596,False,normal,158109.11,0
TXN-0003621,SUP-0017,Maintenance,INV-800-2026-003621,PO-2026-003621,2025-06-07,2025-07-20,45,929.17,891.99,891.99,AED,AED,BANK-38542500,False,normal,242.89,0
TXN-0004328,SUP-0089,Professional Services,INV-368-2026-004328,PO-2025-004328,2025-06-07,2025-07-13,30,32120.16,26328.65,26328.65,USD,USD,BANK-35136775,False,normal,26328.65,0
TXN-0004496,SUP-0154,Maintenance,INV-171-2026-004496,PO-2025-004496,2025-06-07,2025-06-07,30,15871.43,14707.12,14707.12,AED,AED,BANK-69720522,False,rapid_payment,4004.75,1
TXN-0004998,SUP-0136,Maintenance,INV-183-2026-004998,PO-2025-004998,2025-06-07,2025-07-29,60,51201.43,37287.69,37287.69,USD,USD,BANK-19530766,False,normal,37287.69,0
TXN-0005313,SUP-0091,Ground Services,INV-582-2026-005313,PO-2026-005313,2025-06-07,2025-07-24,30,10479.28,10442.68,10442.68,USD,USD,BANK-11616527,False,normal,10442.68,0
TXN-0005494,SUP-0098,Facilities,INV-833-2026-005494,PO-2025-005494,2025-06-07,2025-07-26,45,17159.34,16707.49,16707.49,USD,USD,BANK-72483618,False,normal,16707.49,0
TXN-0005567,SUP-0063,Aircraft Components,INV-523-2026-005567,PO-2026-005567,2025-06-07,2025-07-08,30,5275.13,4180.6,4180.6,AED,AED,BANK-16087857,False,normal,1138.38,0
TXN-0000051,SUP-0073,Information Technology,INV-514-2026-000051,PO-2026-000051,2025-06-08,2025-07-16,60,30027.6,22380.54,22380.54,EUR,EUR,BANK-14030635,False,normal,24394.79,0
TXN-0000161,SUP-0074,Facilities,INV-164-2026-000161,PO-2026-000161,2025-06-08,2025-07-14,30,37086.34,28460.17,28460.17,USD,USD,BANK-27679119,False,normal,28460.17,0
TXN-0000495,SUP-0095,Aircraft Components,INV-364-2026-000495,PO-2026-000495,2025-06-08,2025-07-10,30,1388.71,1087.73,1087.73,USD,USD,BANK-36688168,False,normal,1087.73,0
TXN-0000709,SUP-0085,Information Technology,INV-531-2026-000709,PO-2026-000709,2025-06-08,2025-08-08,60,13378.78,12988.86,12988.86,USD,USD,BANK-94093522,False,normal,12988.86,0
TXN-0001112,SUP-0117,Aircraft Components,INV-258-2026-001112,PO-2025-001112,2025-06-08,2025-07-05,30,10671.53,9091.88,9091.88,EUR,EUR,BANK-97580845,False,normal,9910.15,0
TXN-0001315,SUP-0010,Information Technology,INV-969-2026-001315,PO-2026-001315,2025-06-08,2025-07-25,30,7487.3,6693.09,6693.09,USD,USD,BANK-59212295,False,normal,6693.09,0
